event_id,student_id,event_date,event_type,severity,course_id,related_submission_id,event_value,description_code,resolved
9085,S01294,2027-03-02 23:37:17.773647137,ai detector flag,Medium,CRS0030,SUB013495,0.8239,AI_DETECTOR_THRESHOLD,True
9086,S00782,2027-03-02 11:17:51.767964151,AI Detector Flag,High,CRS0030,SUB013497,0.7945,AI_DETECTOR_THRESHOLD,True
9087,S00313,2027-03-02 13:39:14.600213980,Similarity Flag,High,CRS0030,SUB013499,0.2529,SIMILARITY_THRESHOLD,False
9088,S00712,2027-03-02 13:34:12.835565868,AI Detector Flag,High,CRS0030,SUB013501,0.85,AI_DETECTOR_THRESHOLD,True
9089,S00979,2027-03-02 18:41:32.076411788,AI Detector Flag,High,CRS0030,SUB013503,0.1505,AI_DETECTOR_THRESHOLD,True
9090,S00979,2027-03-02 19:49:10.728482050,Unusual Collaboration,Medium,CRS0030,SUB013503,,COLLABORATION_PATTERN,True
9091,S00670,2026-04-19 18:15:14.068365770,Unusual Collaboration,High,CRS0064,SUB013512,,COLLABORATION_PATTERN,True
9092,S00574,2026-04-21 09:16:20.313789931,Unusual Collaboration,Low,CRS0064,SUB013513,,COLLABORATION_PATTERN,True
9093,S00513,2026-04-19 22:31:42.206986155,AI Detector Flag,Medium,CRS0064,SUB013517,0.7649,AI_DETECTOR_THRESHOLD,yes
9094,S00941,20-04-2026 21:33,AI Detector Flag,High,CRS0064,SUB013518,0.8114,AI_DETECTOR_THRESHOLD,True
9095,S00822,2026-04-23 02:17:14.233179037,Rapid Submission,Medium,CRS0064,SUB013520,0.0,RAPID_SUBMISSION,True
9096, S01235 ,2026-04-22 21:24:51,Rapid Submission,Medium,CRS0064,SUB013522,0.0,,True
9097,S00908,2026-04-21 05:30:23.517109251,AI Detector Flag,High,CRS0064,SUB013523,0.7409,AI_DETECTOR_THRESHOLD,True
9098,S00908,2026-04-21 06:57:22.114658728,Similarity Flag,High,CRS0064,SUB013523,0.5333,SIMILARITY_THRESHOLD,True
9099,S00908,2026-04-21 04:50:22.114658728,Unusual Collaboration,Low,CRS0064,SUB013523,,COLLABORATION_PATTERN,True
9100,S00792,2026-04-20 05:46:14.126445737,AI Detector Flag,High,CRS0064,SUB013524,0.3929,AI_DETECTOR_THRESHOLD,False
9101,S00728,2026-04-22 16:01:31.995042429,AI Detector Flag,High,CRS0064,SUB013525,0.8246,AI_DETECTOR_THRESHOLD,True
9102,S00651,2026-09-23 16:31:21.937420320, Similarity Flag ,High,CRS0058,SUB013529,0.2404,SIMILARITY_THRESHOLD,True
9103,S00514,2026-09-22 12:48:06.784442323,Similarity Flag,Medium,CRS0058,SUB013530,0.4192,SIMILARITY_THRESHOLD,False
9104,S00514,2026-09-24 07:05:06.784442323,Peer Report,High,CRS0058,SUB013530,,PEER_REPORT,False
9105,S00040,2026-09-22 10:51:48.956429612,AI Detector Flag,Medium,CRS0058,SUB013538,0.7613,AI_DETECTOR_THRESHOLD,True
9106,S00040,2026-09-22 10:29:57.266703947,Unusual Collaboration,Medium,CRS0058,SUB013538,,COLLABORATION_PATTERN,True
9107,S01114,2026-09-25 17:56:38.206696577,AI Detector Flag,High,CRS0058,SUB013541,0.6771,AI_DETECTOR_THRESHOLD,True
9108, S00193 ,2026-09-21 16:17:08.117397958,AI Detector Flag,,CRS0058,SUB013542,0.3447,AI_DETECTOR_THRESHOLD,True
9109,S01227,2026-09-23 07:06:23.607263444,AI Detector Flag,High,CRS0058,SUB013543,0.9156,AI_DETECTOR_THRESHOLD,True
9110,S01227,2026-09-23 06:41:44.907482181,Unusual Collaboration,Medium,CRS0058,SUB013543,,COLLABORATION_PATTERN,True
9111,S01013,2026-09-23 09:32:09.329578014,AI DETECTOR FLAG,Medium,CRS0058,SUB013546,0.6977,AI_DETECTOR_THRESHOLD,True
9112,S01021,2026-09-26 04:55:40.439470837,Peer Report,Medium,CRS0058,SUB013548,,PEER_REPORT,True
9113, S00689 ,2027-03-27 19:32:24.983843577,AI Detector Flag,Medium,CRS0016,SUB013549,0.8425,AI_DETECTOR_THRESHOLD,True
9114,S00405,2027-03-27 19:40:27.870356061,AI Detector Flag,Medium,CRS0016,SUB013550,0.2827,AI_DETECTOR_THRESHOLD,True
9115,S01263,2027-03-28 23:05:16.983558087,Peer Report,High,CRS0016,SUB013551,,PEER_REPORT,True
9116,S01166,2027-03-27 20:57:52.674981248,AI Detector Flag,High,CRS0016,SUB013553,0.2204,AI_DETECTOR_THRESHOLD,True
9117,S01166,2027-03-29 07:51:04.000486835,Unauthorized File Sharing,High,CRS0016,SUB013553,,FILE_SHARING_MONITOR,True
9118,S00670,29/03/2027 03:47,AI Detector Flag,High,CRS0016,SUB013555,0.778,AI_DETECTOR_THRESHOLD,True
9119,S01107,2027-03-28 12:47:05.586530488,AI Detector Flag,,CRS0016,SUB013556,0.2842,AI_DETECTOR_THRESHOLD,True
9120,S01107,2027-03-28 11:25:27.188106215,Similarity Flag,High,CRS0016,SUB013556,0.2797,SIMILARITY_THRESHOLD,False
9121,S00074,2027-03-26 09:32:37.801565169,AI Detector Flag,High,CRS0016,SUB013557,0.1729,AI_DETECTOR_THRESHOLD,True
9122,S00355,2027-03-28 07:02:04.740735441,Similarity Flag,High,CRS0016,SUB013558,0.1603,SIMILARITY_THRESHOLD,True
9123,S00524,2027-03-27 19:27:09.142458269, Excessive Copy-Paste ,High,CRS0016,SUB013559,0.0399,,True
9124,S01314,2027-03-27 15:36:30.115321206,AI Detector Flag,High,CRS0016,SUB013560,0.7983,,
9125,S01433,2027-03-29 13:14:27.640244081,AI Detector Flag,High,CRS0016,SUB013561,0.803,AI_DETECTOR_THRESHOLD,True
9126,S01433,2027-03-31 08:31:11.591428339,Peer Report,Medium,CRS0016,SUB013561,,PEER_REPORT,False
9127,S00279,2027-03-28 18:24:28.413153611,AI Detector Flag,Medium,CRS0016,SUB013569,0.4099,,True
9128,S00279,2027-03-28 20:40:09.807725528,Rapid Submission,Low,CRS0016,SUB013569,4.33,RAPID_SUBMISSION,True
9129,S00724,2027-03-30 14:17:52.041601444,Rapid Submission,Medium,CRS0016,SUB013574,0.0,RAPID_SUBMISSION,True
9130,S00390,2026-07-16 14:29:33.397069051,AI Detector Flag, Medium ,CRS0048,SUB013577,0.8609,AI_DETECTOR_THRESHOLD,True
9131,S00893,2026-07-17 01:19:31.499414596,Unusual Collaboration,Medium,CRS0048,SUB013579,,COLLABORATION_PATTERN,False
9132,S01164,15/07/2026 17:58,AI Detector Flag,High,CRS0048,SUB013580,0.7798,AI_DETECTOR_THRESHOLD,
9133,S01164,2026-07-17 19:35:56.018122857,Peer Report,Medium,CRS0048,SUB013580,,PEER_REPORT,True
9134,S00560,2026-07-17 02:25:04.583946346,AI Detector Flag,High,CRS0048,SUB013582,0.7425,AI_DETECTOR_THRESHOLD,True
9135,S01154,2026-07-16 01:11:27.911082319,AI Detector Flag,High,CRS0048,SUB013583,0.8116,AI_DETECTOR_THRESHOLD,True
9136,S01209,2026-07-16 00:36:32.772704108,AI Detector Flag,High,CRS0048,SUB013585,0.8429,AI_DETECTOR_THRESHOLD,True
9137,S00829,2026-07-17 03:14:48.299747139,AI Detector Flag,High,CRS0048,SUB013588,0.2426,AI_DETECTOR_THRESHOLD,True
9138,S01085,2027-04-18 11:57:18.812294642,AI Detector Flag,High,CRS0050,SUB013590,0.7333,AI_DETECTOR_THRESHOLD,True
9139,S01156,2027-04-19 14:59:59.077362896,AI Detector Flag,High,CRS0050,SUB013592,0.1912,AI_DETECTOR_THRESHOLD,True
9140,S01352,2027-04-20 06:29:39.195089684,Similarity Flag,High,CRS0050,SUB013594,0.2982,SIMILARITY_THRESHOLD,True
9141,S00359,2027-04-20 11:34:37.745084425,AI Detector Flag,High,CRS0050,SUB013597,0.7022,,True
9142,S00647,2027-04-20 17:54:04.033397539,Similarity Flag,High,CRS0050,SUB013598,0.2289,SIMILARITY_THRESHOLD,True
9143,S00926,2027-04-19 22:41:01.867893124,AI Detector Flag,High,CRS0050,SUB013601,0.4066,AI_DETECTOR_THRESHOLD,True
9144,S00926,2027-04-19 23:50:19.725778525,Similarity Flag,High,CRS0050,SUB013601,0.2979,SIMILARITY_THRESHOLD,False
9145,S00926,2027-04-19 22:58:19.725778525,Rapid Submission,Low,CRS0050,SUB013601,24.76,RAPID_SUBMISSION,False
9146,S00926,2027-04-19 23:30:19.725778525,Unusual Collaboration,Low,CRS0050,SUB013601,,COLLABORATION_PATTERN,True
9147,S00509,2027-04-20 21:09:29.785868690,AI Detector Flag,High,CRS0050,SUB013602,0.9168,AI_DETECTOR_THRESHOLD,True
9148,S00375,2025/10/21 23:12:04,Unusual Collaboration,High,CRS0007,SUB013604,,COLLABORATION_PATTERN,True
9149,S01214,2025-10-23 19:57:32.319140150,AI Detector Flag,High,,SUB013605,0.7641,AI_DETECTOR_THRESHOLD,True
9150,S01214,2025-10-23 20:10:12.786606508,Rapid Submission,Low,CRS0007,SUB013605,0.0,RAPID_SUBMISSION,True
9151,S00371,2025-10-21 03:09:40.377418076,AI Detector Flag,Medium,CRS0007,SUB013607,0.3004,AI_DETECTOR_THRESHOLD,True
9152,S00088,2025-10-21 13:11:36.229323095,ai detector flag,Medium,CRS0007,SUB013608,0.3544,AI_DETECTOR_THRESHOLD,False
9153,S00475,2026-02-19 00:14:43.603040409,Plagiarism Flag,Medium,CRS0002,SUB013613,0.3526,PLAGIARISM_SCREEN,1
9154,S01372,2026-02-19 12:18:25.837591584,Unusual Collaboration,Medium,CRS0002,SUB013614,,COLLABORATION_PATTERN,True
9155,S01154,2026-02-21 15:34:20.700095729,AI Detector Flag,High,CRS0002,SUB013617,0.8579,AI_DETECTOR_THRESHOLD,True
9156,S01154,2026-02-21 15:57:26.760535821,Plagiarism Flag,Medium,CRS0002,SUB013617,0.1491,PLAGIARISM_SCREEN,True
9157,S00236,2026-02-23 16:57:45.268706076,Peer Report,Medium,CRS0002,SUB013618,,PEER_REPORT,True
9158,S01029,2026-02-19 21:14:31.891815739,Rapid Submission,Medium,CRS0002,SUB013619,2.84,RAPID_SUBMISSION,True
9159,S00954,2026-02-19 09:13:24.481097414,AI Detector Flag,High,CRS0002,SUB013621,0.2083,AI_DETECTOR_THRESHOLD,True
9160,S01479,2026-02-17 21:55:13.669185491,AI Detector Flag,High,CRS0002,SUB013622,0.2562,AI_DETECTOR_THRESHOLD,True
9161,S00881,2026-02-18 11:24:57.570556043,Excessive Copy-Paste,High,CRS0002,SUB013625,0.2245,COPY_PASTE_ANOMALY,True
9162,S00840,2026-02-19 15:13:49.337242078,AI Detector Flag,Medium,CRS0002,SUB013628,0.4067,AI_DETECTOR_THRESHOLD,
9163,S00230,2026-02-19 02:32:55.174130903,Similarity Flag,Medium,CRS0002,SUB013630,0.2611,SIMILARITY_THRESHOLD,False
9164,S00279,2026-02-18 20:52:39.805453270,Plagiarism Flag,Medium,CRS0002,SUB013631,0.4933,PLAGIARISM_SCREEN,True
9165,S01325,2026-02-21 01:49:27.817299352,Rapid Submission,Medium,CRS0002,SUB013632,0.0,RAPID_SUBMISSION,True
9166,S00330,2025-09-25 17:56:45.130188549,Rapid Submission,Low,CRS0039,SUB013634,0.0,RAPID_SUBMISSION,True
9167,S00192,2025-09-21 18:00:03.275716217,Unusual Collaboration,High, CRS0039 ,SUB013636,,COLLABORATION_PATTERN,True
9168,S00144,2025-09-23 14:42:26.802100071,AI DETECTOR FLAG,High,CRS0039, SUB013640 ,0.2384,AI_DETECTOR_THRESHOLD,True
9169,S00144,2025-09-23 13:46:16.446581765,Similarity Flag,High,CRS0039,SUB013640,0.3495, SIMILARITY_THRESHOLD ,True
9170,S00944,2025-09-23 23:16:25.863751493,Rapid Submission,Medium,CRS0039,SUB013642,2.46,RAPID_SUBMISSION,False
9171,S00944,2025-09-25 22:32:25.863751493,Unauthorized File Sharing,High,CRS0039,SUB013642,,FILE_SHARING_MONITOR,False
9172,S00742,2025-09-23 18:06:27.567474953, Unusual Collaboration , Low ,CRS0039,SUB013643,,COLLABORATION_PATTERN,True
9173,S00471,2025-09-23 16:53:47.976221440,AI Detector Flag,Medium,CRS0039,SUB013644,0.8579,AI_DETECTOR_THRESHOLD,True
9174,S00210,2025-09-23 11:33:24.465051555,Similarity Flag,High,CRS0039,SUB013649,0.1681,SIMILARITY_THRESHOLD,True
9175,S00334,2025-09-23 15:18:30.080245479,AI Detector Flag,Medium,CRS0039,SUB013650,0.9069,AI_DETECTOR_THRESHOLD,False
9176,S00976,2025-09-23 17:04:30.703984731,Unusual Collaboration,Medium,CRS0039,SUB013652,,COLLABORATION_PATTERN,
9177,S01458,2026-03-22 17:20:56.306424354,Rapid Submission,Low,CRS0042, SUB013653 ,0.0,RAPID_SUBMISSION,True
9178,S00564,2026-03-21 08:34:07.868804837,AI Detector Flag,High,CRS0042,SUB013658,0.2594,AI_DETECTOR_THRESHOLD,True
9179,S00416,2026-03-21 11:49:29.211669353,Excessive Copy-Paste,High,CRS0042,SUB013659,0.1621,COPY_PASTE_ANOMALY,True
9180,S00581,2026-03-21 09:01:38.640412821,AI Detector Flag,,CRS0042,SUB013660,0.6946,AI_DETECTOR_THRESHOLD,True
9181,S00146,2026-03-21 06:10:21.410129698,AI Detector Flag,High,CRS0042,SUB013663,0.2779,AI_DETECTOR_THRESHOLD,True
9182,S01350,2026-03-21 02:09:26.825219684,AI Detector Flag,Medium,CRS0042,SUB013665,0.705,AI_DETECTOR_THRESHOLD,True
9183,S01223,2025-10-10 17:30:14.078870665,AI Detector Flag,High,CRS0034,SUB013670,0.7479,AI_DETECTOR_THRESHOLD,YES
9184,S00811,2025-10-10 12:14:45.001438173,AI Detector Flag,High,CRS0034,SUB013672,0.8471,AI_DETECTOR_THRESHOLD,True
9185,S00485,2025-10-10 07:57:28.118842628,AI Detector Flag,High,CRS0034,SUB013673,0.2855,AI_DETECTOR_THRESHOLD,False
9186,S00485,2025-10-10 09:46:22.912709104,Plagiarism Flag,Medium,CRS0034,SUB013673,0.0263,PLAGIARISM_SCREEN,True
9187,S00175,2025-10-10 23:43:52.278675017,AI Detector Flag,High,CRS0034,SUB013678,0.9146,AI_DETECTOR_THRESHOLD,True
9188,S00175,2025-10-10 22:00:00.995555929,Unusual Collaboration,High,CRS0034,SUB013678,,COLLABORATION_PATTERN,False
9189,S00779,2025-10-10 21:04:21.135749318,AI Detector Flag,High,CRS0034,SUB013679,0.2403,AI_DETECTOR_THRESHOLD,True
9190,S00109,2027-03-27 20:41:51.616492518,Plagiarism Flag,Medium,CRS0058,SUB013683,0.532,PLAGIARISM_SCREEN,True
9191,S01177,2027-03-29 06:09:13.210738217,Rapid Submission,Medium,CRS0058,SUB013686,21.26,RAPID_SUBMISSION,True
9192,S00537,2027-03-29 11:05:33.984043183,AI Detector Flag,Medium,CRS0058,SUB013687,0.7806,AI_DETECTOR_THRESHOLD,YES
9193,S01260,2027-03-31 22:37:21.661637932,Unauthorized File Sharing,High,CRS0058,SUB013688,,FILE_SHARING_MONITOR,True
9194,S00093,2027-03-29 14:40:09.306742810,Repeated Revision Anomaly,Medium,CRS0058,SUB013691,3.0,LOW_REVISION_ACTIVITY,True
9195,S00092,2027-03-29 12:44:02.119012690,AI Detector Flag,High,CRS0058,SUB013693,0.808,AI_DETECTOR_THRESHOLD,True
9196,S00092,2027-03-29 13:53:03.826180459,Unusual Collaboration,Medium,CRS0058,SUB013693,,COLLABORATION_PATTERN,True
9197,S00567,2027-03-29 06:33:26.458973763,AI Detector Flag,High,CRS0058, SUB013694 ,,AI_DETECTOR_THRESHOLD,True
9198,S01074,2027-03-28 15:44:14.088157052,Similarity Flag,High,CRS0058,SUB013699,0.301,SIMILARITY_THRESHOLD,True
9199,S00483,2027-03-28 18:17:13.695094795,AI Detector Flag,High,CRS0058,SUB013701,,AI_DETECTOR_THRESHOLD,True
9200,S01377,2027-03-27 18:43:35.179134078,AI Detector Flag, High ,CRS0058,SUB013703,0.7762,,True
9201,S01118,2027-03-29 20:34:13.167882059,AI Detector Flag,Medium,CRS0058,SUB013704,0.2356,AI_DETECTOR_THRESHOLD,True
9202,S00036,18-09-2025 09:01,AI Detector Flag,Medium,CRS0056,SUB013706,0.2541,AI_DETECTOR_THRESHOLD,True
9203,S00507,2025-09-18 21:26:26.751687699,AI Detector Flag,Medium,CRS0056,SUB013707,0.9197,AI_DETECTOR_THRESHOLD,True
9204,S01316,2025-09-18 18:13:12.680513472,Similarity Flag,Medium,CRS0056,SUB013717,0.3817,SIMILARITY_THRESHOLD,True
9205,S00530,2025-09-18 19:39:33.871850932,Excessive Copy-Paste,Medium,CRS0056,SUB013718,0.0444,COPY_PASTE_ANOMALY,True
9206,S00512,2026-03-23 05:48:41.178243633,Unusual Collaboration,Medium,CRS0080,SUB013720,,COLLABORATION_PATTERN,True
9207,S01436,2026-03-24 00:05:06.432961404,Unusual Collaboration,High,CRS0080,SUB013721,,COLLABORATION_PATTERN,True
9208,S01436,2026-03-24 22:30:06.432961404,Unauthorized File Sharing,High,CRS0080,SUB013721,,FILE_SHARING_MONITOR,True
9209,S00536,2026-03-22 08:24:50.251903205,AI Detector Flag,High, CRS0080 ,SUB013722,0.4344,AI_DETECTOR_THRESHOLD,True
9210,S00459,2026-03-23 11:49:55.582588365,Excessive Copy-Paste,Medium,CRS0080,SUB013729,0.1519,,True
9211,S01174,2026-03-23 17:05:53.633637204,AI Detector Flag,Medium,CRS0080,SUB013730,0.8128,AI_DETECTOR_THRESHOLD,True
9212,S00177,2026-03-25 12:45:38.897642922,Peer Report,Medium,CRS0080,SUB013732,,PEER_REPORT,True
9213,S00583,2026-03-23 14:52:21.149295240,Unusual Collaboration,High,CRS0080,SUB013734,,,True
9214,S00583,2026-03-24 22:41:21.149295240,Peer Report,High,CRS0080,SUB013734,,PEER_REPORT,True
9215,S00770,2026-03-23 15:35:12.079187346,Plagiarism Flag,Medium,CRS0080,SUB013736,,PLAGIARISM_SCREEN,True
9216,S00199,2026-03-24 14:40:36.787890181,Similarity Flag,Medium,CRS0080,SUB013737,0.2543,SIMILARITY_THRESHOLD,False
9217,S00638,2026-03-23 18:13:36.704337421,AI Detector Flag,High,CRS0080,SUB013739,0.2529,AI_DETECTOR_THRESHOLD,True
9218,S00638,2026-03-23 16:55:11.212785212,Similarity Flag,Medium,CRS0080,SUB013739,0.3035,SIMILARITY_THRESHOLD,False
9219,S00638,2026-03-23 17:16:11.212785212,Repeated Revision Anomaly,Medium,CRS0080,SUB013739,1.0,LOW_REVISION_ACTIVITY,True
9220,S01097,2026-03-26 01:44:13.785533586,AI Detector Flag,High,CRS0080,SUB013746,0.8721,AI_DETECTOR_THRESHOLD,True
9221,S01097,2026-03-26 01:51:52.806435880,Rapid Submission,Low,CRS0080,SUB013746,0.0,RAPID_SUBMISSION,True
9222,S00546,2026-03-24 07:37:14.458066166, Peer Report ,Medium,CRS0080,SUB013747,,PEER_REPORT,True
9223,S00916,2026-03-25 08:27:39.455805163,Rapid Submission,Low,CRS0080, SUB013748 ,0.0,RAPID_SUBMISSION,True
9224,S01060,2026-03-24 03:00:44.532876807,AI Detector Flag,,CRS0080,SUB013749,0.9204,AI_DETECTOR_THRESHOLD,True
9225,S01060,2026-03-24 02:54:51.793813470,EXCESSIVE COPY-PASTE,High,CRS0080,SUB013749,0.2103,COPY_PASTE_ANOMALY,True
9226,S00214,2026-11-28 12:27:13.161275912,Plagiarism Flag,Medium,CRS0059,SUB013752,0.1517,PLAGIARISM_SCREEN,True
9227,S00555,2026-11-28 12:14:26.531972822,Unusual Collaboration,High,CRS0059,SUB013755,,COLLABORATION_PATTERN,False
9228,S00618,2026-12-02 04:03:11.343083978,Unusual Collaboration,Medium,CRS0059,SUB013756,,COLLABORATION_PATTERN,True
9229,S01326,2026-11-28 22:13:10.430994181,Repeated Revision Anomaly,Low,CRS0059,SUB013757,0.0,LOW_REVISION_ACTIVITY,True
9230,S01326,2026-11-28 21:43:10.430994181,Plagiarism Flag,Medium,CRS0059,SUB013757,0.5205,PLAGIARISM_SCREEN,True
9231,S00432,2026-11-29 20:06:41.981610709,AI Detector Flag,Medium,CRS0059,SUB013758,0.2781,AI_DETECTOR_THRESHOLD,True
9232,S00659,2026-07-19 08:53:32.411207727,AI Detector Flag,Medium,CRS0042,SUB013769,0.8673,AI_DETECTOR_THRESHOLD,True
9233,S00612,2026-03-16 20:55:33.283016941,AI Detector Flag,High,CRS0087,SUB013773,0.8065,AI_DETECTOR_THRESHOLD,True
9234,S00754,2026-03-16 13:47:13.457028146,Rapid Submission,Medium,CRS0087,SUB013774,0.0,RAPID_SUBMISSION,True
9235,S00218,2026-03-14 01:27:49.881826780,Similarity Flag,Medium,CRS0087,SUB013775,0.0611,SIMILARITY_THRESHOLD,True
9236,S00741,2026-03-14 00:24:45.375100445,AI Detector Flag,High,CRS0087,SUB013780,0.4277,AI_DETECTOR_THRESHOLD,True
9237,S01129,2026-03-16 09:22:02.211703967,AI Detector Flag,High,CRS0087,SUB013783,0.8179,AI_DETECTOR_THRESHOLD,
9238,S01129,2026-03-16 07:38:22.622561571,Excessive Copy-Paste,High,CRS0087,SUB013783,0.1786,COPY_PASTE_ANOMALY,True
9239,S01230,2025-10-19 01:01:55.112844370,AI Detector Flag,High,CRS0008,SUB013788,0.7854,AI_DETECTOR_THRESHOLD,True
9240,S01230,2025-10-18 23:05:34.020277540,Unusual Collaboration,MEDIUM,CRS0008,SUB013788,,COLLABORATION_PATTERN,True
9241,S00812,2025-10-19 21:55:56.344866049,Similarity Flag,Medium,CRS0008,SUB013789,0.223,SIMILARITY_THRESHOLD,
9242,S00988,2025-10-18 04:33:24.983377512,AI Detector Flag,Medium,CRS0008,SUB013790,0.8672,AI_DETECTOR_THRESHOLD,True
9243,S00988,2025-10-18 02:08:30.386766239,Repeated Revision Anomaly,Low,CRS0008,SUB013790,0.0,LOW_REVISION_ACTIVITY,True
9244,S01491,2025-10-17 20:53:38.805481712,AI DETECTOR FLAG,High,CRS0008,SUB013792,0.1847,AI_DETECTOR_THRESHOLD,True
9245,S00704,2025-10-16 21:22:34.631916080,AI Detector Flag,High,CRS0008,SUB013795,0.7914,AI_DETECTOR_THRESHOLD,True
9246,S00704,2025-10-16 20:41:51.661903892,Excessive Copy-Paste,High,CRS0008,SUB013795,0.2073,COPY_PASTE_ANOMALY,True
9247,S00108,2025-10-18 11:44:53.987011825,Similarity Flag,High,CRS0008,SUB013796,0.2568,SIMILARITY_THRESHOLD,YES
9248,S00821,2025-10-20 03:05:04.507921649,Unauthorized File Sharing,High,CRS0008,SUB013797,,FILE_SHARING_MONITOR,True
9249,S01299,2025-10-17 22:22:14.859170422, AI Detector Flag ,Medium,CRS0008,SUB013799,0.7707,AI_DETECTOR_THRESHOLD,True
9250,S00628,2025-10-19 14:39:30.135006582,AI Detector Flag,High,CRS0008,SUB013800,0.3036,AI_DETECTOR_THRESHOLD,True
9251,S00628,2025-10-19 14:23:31.935448980,Rapid Submission,Medium,CRS0008,SUB013800,0.0,RAPID_SUBMISSION,True
9252,S00654,2025-10-18 21:27:32.962861788,Excessive Copy-Paste,Medium,CRS0008,SUB013801,0.1871,COPY_PASTE_ANOMALY,True
9253,S01247,2025-10-18 14:16:59.316094553,Excessive Copy-Paste,High,CRS0008,SUB013802,0.1696,COPY_PASTE_ANOMALY,True
9254,S00226,2025-10-19 05:26:29.567222901,Rapid Submission,Low,CRS0008,SUB013803,0.0,RAPID_SUBMISSION,True
9255,S00278,2026-09-25 21:54:25.460376067,Similarity Flag,High,CRS0011,SUB013806,0.1678,SIMILARITY_THRESHOLD,True
9256,S00218,2026-09-26 07:42:03.402106775,Rapid Submission,Medium,CRS0011,SUB013810,0.0,RAPID_SUBMISSION,True
9257,S00040,2026-09-24 00:33:57.123385870,AI Detector Flag,High,CRS0011,SUB013812,0.8506,AI_DETECTOR_THRESHOLD,True
9258,S00729,2026-09-22 11:05:13.407839569,Unusual Collaboration,Low,CRS0011,SUB013815,,COLLABORATION_PATTERN,True
9259,S01437,2026-09-25 18:31:03.207122125,Rapid Submission,Medium,CRS0011,SUB013817,0.0,RAPID_SUBMISSION,True
9260,S00659,24/09/2026 20:23,Rapid Submission,Medium, CRS0011 ,SUB013819,0.0,RAPID_SUBMISSION,True
9261,S01253,2026-09-23 21:41:12.713920522,Plagiarism Flag,Medium,CRS0011,SUB013822,0.5341,PLAGIARISM_SCREEN,True
9262,S00713,2025-10-02 02:22:50.114485014,AI Detector Flag,High,CRS0013,SUB013823,0.764,AI_DETECTOR_THRESHOLD,True
9263,S00620,2025-10-03 11:27:01.106157162,AI Detector Flag,High,CRS0013,SUB013824,0.7537,AI_DETECTOR_THRESHOLD,False
9264,S00620,2025-10-03 11:54:51.725210833,Similarity Flag,High,CRS0013,SUB013824,0.0895,SIMILARITY_THRESHOLD,True
9265,S00866,2025-10-02 09:44:04.595867786,AI Detector Flag,High,CRS0013,SUB013828,0.7515,AI_DETECTOR_THRESHOLD,True
9266, S00143 ,2025-10-03 20:02:23.289600691,AI Detector Flag,Medium,CRS0013,SUB013829,0.8643,AI_DETECTOR_THRESHOLD,True
9267,S00143,2025-10-03 17:39:07.546606168,Repeated Revision Anomaly,Low,CRS0013,SUB013829,1.0,LOW_REVISION_ACTIVITY,True
9268, S00646 ,2025-10-03 05:32:10.021567903,AI Detector Flag,High,CRS0013,SUB013832,0.837,AI_DETECTOR_THRESHOLD,True
9269,S00646,2025-10-03 03:57:02.934571119,similarity flag,Medium,CRS0013,SUB013832,0.3954,SIMILARITY_THRESHOLD,False
9270,S01482,2025-10-03 03:54:41.995389664,Similarity Flag,High,CRS0013,SUB013834,0.3026,SIMILARITY_THRESHOLD,True
9271,S01482,2025-10-03 01:53:41.995389664,Plagiarism Flag,High,CRS0013,SUB013834,0.3026,PLAGIARISM_SCREEN,True
9272,S00622,2025-10-17 14:11:41.752089598,AI Detector Flag,High,CRS0048,SUB013837,0.8349,AI_DETECTOR_THRESHOLD,True
9273,S01244,2025-10-16 19:57:36.082879954,AI Detector Flag,Medium,CRS0048, SUB013838 ,0.8234,AI_DETECTOR_THRESHOLD,True
9274,S00972,2025-10-16 09:22:58.978633846,Similarity Flag,High,CRS0048,SUB013839,0.2729,SIMILARITY_THRESHOLD,True
9275,S00079,2025-10-16 12:50:05.653232658,AI Detector Flag,High,CRS0048,SUB013841,0.2246,AI_DETECTOR_THRESHOLD,True
9276,S00197,2025-10-16 03:15:48.028768503,Repeated Revision Anomaly,Low,CRS0048, SUB013842 ,0.0,LOW_REVISION_ACTIVITY,True
9277,S00055,2025-10-14 10:47:46.580632064,AI Detector Flag,High,CRS0048,SUB013850,0.7649, AI_DETECTOR_THRESHOLD ,True
9278,S00553,2025-10-15 00:48:59.675943492,AI Detector Flag,High,CRS0048,SUB013851,0.7722,,True
9279,S00323,2025-10-16 10:26:16.667106126,Unusual Collaboration,Low,CRS0048,SUB013852,,COLLABORATION_PATTERN,True
9280,S00150,2025-10-16 00:35:18.386997418,Similarity Flag,Medium,CRS0048,SUB013854,0.2285,SIMILARITY_THRESHOLD,True
9281,S00150,2025-10-15 23:25:18.386997418,Unusual Collaboration,Low,CRS0048,SUB013854,,COLLABORATION_PATTERN,
9282,S01390,2026-11-05 02:15:32.822151020,AI Detector Flag,High,CRS0084,SUB013855,0.7722,AI_DETECTOR_THRESHOLD,True
9283,S00025,2026-11-05 04:23:27.295908793,Excessive Copy-Paste,High,CRS0084, SUB013857 ,0.0443,COPY_PASTE_ANOMALY,True
